WallType,Uvalue,Direction,Hour,CLTDWall
WallwithInsulation,0.111,S,2,9,,,,,,
WallwithInsulation,0.111,S,3,8,,,,,,
WallwithInsulation,0.111,S,4,7,,,,,,
WallwithInsulation,0.111,S,5,6,,,,,,
WallwithInsulation,0.111,S,6,6,,,,,,
WallwithInsulation,0.111,S,7,5,,,,,,
WallwithInsulation,0.111,S,8,5,,,,,,
WallwithInsulation,0.111,S,9,5,,,,,,
WallwithInsulation,0.111,S,10,5,,,,,,
WallwithInsulation,0.111,S,11,5,,,,,,
WallwithInsulation,0.111,S,12,6,,,,,,
WallwithInsulation,0.111,S,13,7,,,,,,
WallwithInsulation,0.111,S,14,8,,,,,,
WallwithInsulation,0.111,S,15,10,,,,,,
WallwithInsulation,0.111,S,16,11,,,,,,
WallwithInsulation,0.111,S,17,12,,,,,,
WallwithInsulation,0.111,S,18,12,,,,,,
WallwithInsulation,0.111,S,19,13,,,,,,
WallwithInsulation,0.111,S,20,13,,,,,,
WallwithInsulation,0.111,S,21,13,,,,,,
WallwithInsulation,0.111,S,22,12,,,,,,
WallwithInsulation,0.111,S,23,11,,,,,,
WallwithInsulation,0.111,S,24,10,,,,,,
WallwithInsulation,0.111,SW,1,15,,,,,,
WallwithInsulation,0.111,SW,2,14,,,,,,
WallwithInsulation,0.111,SW,3,12,,,,,,
WallwithInsulation,0.111,SW,4,11,,,,,,
WallwithInsulation,0.111,SW,5,10,,,,,,
WallwithInsulation,0.111,SW,6,9,,,,,,
WallwithInsulation,0.111,SW,7,8,,,,,,
WallwithInsulation,0.111,SW,8,7,,,,,,
WallwithInsulation,0.111,SW,9,6,,,,,,
WallwithInsulation,0.111,SW,10,6,,,,,,
WallwithInsulation,0.111,SW,11,6,,,,,,
WallwithInsulation,0.111,SW,12,7,,,,,,
WallwithInsulation,0.111,SW,13,8,,,,,,
WallwithInsulation,0.111,SW,14,9,,,,,,
WallwithInsulation,0.111,SW,15,10,,,,,,
WallwithInsulation,0.111,SW,16,12,,,,,,
WallwithInsulation,0.111,SW,17,13,,,,,,
WallwithInsulation,0.111,SW,18,16,,,,,,
WallwithInsulation,0.111,SW,19,18,,,,,,
WallwithInsulation,0.111,SW,20,19,,,,,,
WallwithInsulation,0.111,SW,21,20,,,,,,
WallwithInsulation,0.111,SW,22,19,,,,,,
WallwithInsulation,0.111,SW,23,18,,,,,,
WallwithInsulation,0.111,SW,24,17,,,,,,
WallwithInsulation,0.111,W,1,19,,,,,,
WallwithInsulation,0.111,W,2,17,,,,,,
WallwithInsulation,0.111,W,3,15,,,,,,
WallwithInsulation,0.111,W,4,13,,,,,,
WallwithInsulation,0.111,W,5,12,,,,,,
WallwithInsulation,0.111,W,6,10,,,,,,
WallwithInsulation,0.111,W,7,9,,,,,,
WallwithInsulation,0.111,W,8,8,,,,,,
WallwithInsulation,0.111,W,9,7,,,,,,
WallwithInsulation,0.111,W,10,7,,,,,,
WallwithInsulation,0.111,W,11,7,,,,,,
WallwithInsulation,0.111,W,12,8,,,,,,
WallwithInsulation,0.111,W,13,8,,,,,,
WallwithInsulation,0.111,W,14,9,,,,,,
WallwithInsulation,0.111,W,15,11,,,,,,
WallwithInsulation,0.111,W,16,12,,,,,,
WallwithInsulation,0.111,W,17,15,,,,,,
WallwithInsulation,0.111,W,18,18,,,,,,
WallwithInsulation,0.111,W,19,21,,,,,,
WallwithInsulation,0.111,W,20,23,,,,,,
WallwithInsulation,0.111,W,21,24,,,,,,
WallwithInsulation,0.111,W,22,24,,,,,,
WallwithInsulation,0.111,W,23,23,,,,,,
WallwithInsulation,0.111,W,24,21,,,,,,
WallwithInsulation,0.111,NW,1,18,,,,,,
WallwithInsulation,0.111,NW,2,16,,,,,,
WallwithInsulation,0.111,NW,3,14,,,,,,
WallwithInsulation,0.111,NW,4,12,,,,,,
WallwithInsulation,0.111,NW,5,11,,,,,,
WallwithInsulation,0.111,NW,6,10,,,,,,
WallwithInsulation,0.111,NW,7,9,,,,,,
WallwithInsulation,0.111,NW,8,8,,,,,,
WallwithInsulation,0.111,NW,9,7,,,,,,
WallwithInsulation,0.111,NW,10,7,,,,,,
WallwithInsulation,0.111,NW,11,7,,,,,,
WallwithInsulation,0.111,NW,12,7,,,,,,
WallwithInsulation,0.111,NW,13,8,,,,,,
WallwithInsulation,0.111,NW,14,9,,,,,,
WallwithInsulation,0.111,NW,15,10,,,,,,
WallwithInsulation,0.111,NW,16,12,,,,,,
WallwithInsulation,0.111,NW,17,14,,,,,,
WallwithInsulation,0.111,NW,18,17,,,,,,
WallwithInsulation,0.111,NW,19,19,,,,,,
WallwithInsulation,0.111,NW,20,21,,,,,,
WallwithInsulation,0.111,NW,21,22,,,,,,
WallwithInsulation,0.111,NW,22,22,,,,,,
WallwithInsulation,0.111,NW,23,21,,,,,,
WallwithInsulation,0.111,NW,24,19,,,,,,
Prefabricated,2.936,N,1,3,,,,,,
Prefabricated,2.936,N,2,3,,,,,,
Prefabricated,2.936,N,3,3,,,,,,
Prefabricated,2.936,N,4,2,,,,,,
Prefabricated,2.936,N,5,2,,,,,,
Prefabricated,2.936,N,6,3,,,,,,
Prefabricated,2.936,N,7,6,,,,,,
Prefabricated,2.936,N,8,10,,,,,,
Prefabricated,2.936,N,9,14,,,,,,
Prefabricated,2.936,N,10,16,,,,,,
Prefabricated,2.936,N,11,17,,,,,,
Prefabricated,2.936,N,12,17,,,,,,
Prefabricated,2.936,N,13,17,,,,,,
Prefabricated,2.936,N,14,18,,,,,,
Prefabricated,2.936,N,15,18,,,,,,
Prefabricated,2.936,N,16,18,,,,,,
Prefabricated,2.936,N,17,18,,,,,,
Prefabricated,2.936,N,18,15,,,,,,
Prefabricated,2.936,N,19,11,,,,,,
Prefabricated,2.936,N,20,8,,,,,,
Prefabricated,2.936,N,21,6,,,,,,
Prefabricated,2.936,N,22,5,,,,,,
Prefabricated,2.936,N,23,5,,,,,,
Prefabricated,2.936,N,24,4,,,,,,
Prefabricated,2.936,NE,1,3,,,,,,
Prefabricated,2.936,NE,2,3,,,,,,
Prefabricated,2.936,NE,3,3,,,,,,
Prefabricated,2.936,NE,4,2,,,,,,
Prefabricated,2.936,NE,5,2,,,,,,
Prefabricated,2.936,NE,6,4,,,,,,
Prefabricated,2.936,NE,7,11,,,,,,
Prefabricated,2.936,NE,8,20,,,,,,
Prefabricated,2.936,NE,9,27,,,,,,
Prefabricated,2.936,NE,10,29,,,,,,
Prefabricated,2.936,NE,11,27,,,,,,
Prefabricated,2.936,NE,12,23,,,,,,
Prefabricated,2.936,NE,13,20,,,,,,
Prefabricated,2.936,NE,14,18,,,,,,
Prefabricated,2.936,NE,15,17,,,,,,
Prefabricated,2.936,NE,16,16,,,,,,
Prefabricated,2.936,NE,17,13,,,,,,
Prefabricated,2.936,NE,18,11,,,,,,
Prefabricated,2.936,NE,19,8,,,,,,
Prefabricated,2.936,NE,20,6,,,,,,
Prefabricated,2.936,NE,21,5,,,,,,
Prefabricated,2.936,NE,22,5,,,,,,
Prefabricated,2.936,NE,23,4,,,,,,
Prefabricated,2.936,NE,24,4,,,,,,
Prefabricated,2.936,E,1,3,,,,,,
Prefabricated,2.936,E,2,3,,,,,,
Prefabricated,2.936,E,3,3,,,,,,
Prefabricated,2.936,E,4,2,,,,,,
Prefabricated,2.936,E,5,2,,,,,,
Prefabricated,2.936,E,6,5,,,,,,
Prefabricated,2.936,E,7,12,,,,,,
Prefabricated,2.936,E,8,22,,,,,,
Prefabricated,2.936,E,9,31,,,,,,
Prefabricated,2.936,E,10,33,,,,,,
Prefabricated,2.936,E,11,30,,,,,,
Prefabricated,2.936,E,12,25,,,,,,
Prefabricated,2.936,E,13,20,,,,,,
Prefabricated,2.936,E,14,19,,,,,,
Prefabricated,2.936,E,15,17,,,,,,
Prefabricated,2.936,E,16,16,,,,,,
Prefabricated,2.936,E,17,14,,,,,,
Prefabricated,2.936,E,18,11,,,,,,
Prefabricated,2.936,E,19,8,,,,,,
Prefabricated,2.936,E,20,6,,,,,,
Prefabricated,2.936,E,21,5,,,,,,
Prefabricated,2.936,E,22,5,,,,,,
Prefabricated,2.936,E,23,4,,,,,,
Prefabricated,2.936,E,24,4,,,,,,
Prefabricated,2.936,SE,1,3,,,,,,
Prefabricated,2.936,SE,2,3,,,,,,
Prefabricated,2.936,SE,3,3,,,,,,
Prefabricated,2.936,SE,4,2,,,,,,
Prefabricated,2.936,SE,5,2,,,,,,
Prefabricated,2.936,SE,6,4,,,,,,
Prefabricated,2.936,SE,7,8,,,,,,
Prefabricated,2.936,SE,8,16,,,,,,
Prefabricated,2.936,SE,9,23,,,,,,
Prefabricated,2.936,SE,10,25,,,,,,
Prefabricated,2.936,SE,11,24,,,,,,
Prefabricated,2.936,SE,12,21,,,,,,
Prefabricated,2.936,SE,13,19,,,,,,
Prefabricated,2.936,SE,14,18,,,,,,
Prefabricated,2.936,SE,15,17,,,,,,
Prefabricated,2.936,SE,16,15,,,,,,
Prefabricated,2.936,SE,17,13,,,,,,
Prefabricated,2.936,SE,18,11,,,,,,
Prefabricated,2.936,SE,19,8,,,,,,
Prefabricated,2.936,SE,20,6,,,,,,
Prefabricated,2.936,SE,21,5,,,,,,
Prefabricated,2.936,SE,22,5,,,,,,
Prefabricated,2.936,SE,23,4,,,,,,
Prefabricated,2.936,SE,24,4,,,,,,
Prefabricated,2.936,S,1,3,,,,,,
Prefabricated,2.936,S,2,3,,,,,,
Prefabricated,2.936,S,3,3,,,,,,
Prefabricated,2.936,S,4,2,,,,,,
Prefabricated,2.936,S,5,2,,,,,,
Prefabricated,2.936,S,6,2,,,,,,
Prefabricated,2.936,S,7,4,,,,,,
Prefabricated,2.936,S,8,8,,,,,,
Prefabricated,2.936,S,9,10,,,,,,
Prefabricated,2.936,S,10,13,,,,,,
Prefabricated,2.936,S,11,14,,,,,,
Prefabricated,2.936,S,12,15,,,,,,
Prefabricated,2.936,S,13,16,,,,,,
Prefabricated,2.936,S,14,16,,,,,,
Prefabricated,2.936,S,15,16,,,,,,
Prefabricated,2.936,S,16,15,,,,,,
Prefabricated,2.936,S,17,13,,,,,,
Prefabricated,2.936,S,18,10,,,,,,
Prefabricated,2.936,S,19,8,,,,,,
Prefabricated,2.936,S,20,6,,,,,,
Prefabricated,2.936,S,21,5,,,,,,
Prefabricated,2.936,S,22,4,,,,,,
Prefabricated,2.936,S,23,4,,,,,,
Prefabricated,2.936,S,24,4,,,,,,
Prefabricated,2.936,SW,1,4,,,,,,
Prefabricated,2.936,SW,2,3,,,,,,
Prefabricated,2.936,SW,3,3,,,,,,
Prefabricated,2.936,SW,4,3,,,,,,
Prefabricated,2.936,SW,5,2,,,,,,
Prefabricated,2.936,SW,6,3,,,,,,
Prefabricated,2.936,SW,7,5,,,,,,
Prefabricated,2.936,SW,8,7,,,,,,
Prefabricated,2.936,SW,9,10,,,,,,
Prefabricated,2.936,SW,10,12,,,,,,
Prefabricated,2.936,SW,11,14,,,,,,
Prefabricated,2.936,SW,12,15,,,,,,
Prefabricated,2.936,SW,13,18,,,,,,
Prefabricated,2.936,SW,14,23,,,,,,
Prefabricated,2.936,SW,15,26,,,,,,
Prefabricated,2.936,SW,16,28,,,,,,
Prefabricated,2.936,SW,17,28,,,,,,
Prefabricated,2.936,SW,18,23,,,,,,
Prefabricated,2.936,SW,19,15,,,,,,
Prefabricated,2.936,SW,20,10,,,,,,
Prefabricated,2.936,SW,21,7,,,,,,
Prefabricated,2.936,SW,22,6,,,,,,
Prefabricated,2.936,SW,23,5,,,,,,
Prefabricated,2.936,SW,24,5,,,,,,
Prefabricated,2.936,W,1,4,,,,,,
Prefabricated,2.936,W,2,4,,,,,,
Prefabricated,2.936,W,3,3,,,,,,
Prefabricated,2.936,W,4,3,,,,,,
Prefabricated,2.936,W,5,2,,,,,,
Prefabricated,2.936,W,6,3,,,,,,
Prefabricated,2.936,W,7,5,,,,,,
Prefabricated,2.936,W,8,8,,,,,,
Prefabricated,2.936,W,9,10,,,,,,
Prefabricated,2.936,W,10,12,,,,,,
Prefabricated,2.936,W,11,14,,,,,,
Prefabricated,2.936,W,12,16,,,,,,
Prefabricated,2.936,W,13,20,,,,,,
Prefabricated,2.936,W,14,27,,,,,,
Prefabricated,2.936,W,15,33,,,,,,
Prefabricated,2.936,W,16,37,,,,,,
Prefabricated,2.936,W,17,38,,,,,,
Prefabricated,2.936,W,18,32,,,,,,
Prefabricated,2.936,W,19,21,,,,,,
Prefabricated,2.936,W,20,13,,,,,,
Prefabricated,2.936,W,21,9,,,,,,
Prefabricated,2.936,W,22,7,,,,,,
Prefabricated,2.936,W,23,6,,,,,,
Prefabricated,2.936,W,24,5,,,,,,
Prefabricated,2.936,NW,1,4,,,,,,
Prefabricated,2.936,NW,2,4,,,,,,
Prefabricated,2.936,NW,3,3,,,,,,
Prefabricated,2.936,NW,4,3,,,,,,
Prefabricated,2.936,NW,5,2,,,,,,
Prefabricated,2.936,NW,6,3,,,,,,
Prefabricated,2.936,NW,7,5,,,,,,
Prefabricated,2.936,NW,8,7,,,,,,
Prefabricated,2.936,NW,9,10,,,,,,
Prefabricated,2.936,NW,10,12,,,,,,
Prefabricated,2.936,NW,11,14,,,,,,
Prefabricated,2.936,NW,12,16,,,,,,
Prefabricated,2.936,NW,13,19,,,,,,
Prefabricated,2.936,NW,14,25,,,,,,
Prefabricated,2.936,NW,15,29,,,,,,
Prefabricated,2.936,NW,16,33,,,,,,
Prefabricated,2.936,NW,17,34,,,,,,
Prefabricated,2.936,NW,18,29,,,,,,
Prefabricated,2.936,NW,19,19,,,,,,
Prefabricated,2.936,NW,20,12,,,,,,
Prefabricated,2.936,NW,21,8,,,,,,
Prefabricated,2.936,NW,22,7,,,,,,
Prefabricated,2.936,NW,23,6,,,,,,
Prefabricated,2.936,NW,24,5,,,,,,
